3,sxt1 268,100
227,3,10
3,sxt1 3,10
19,731,100
19,6004,100
19,2463,100
19,sxt1 2463,10
19,3175,100
320,48,10
3461,48,10
115,5712,10
115,7103,10
1084,115,10
227,25301,5
227,7293,50
227,7977,10
227,686,10
227,3081,10
227,7941,10
227,2441,10
227,270,10
146,227,10
227,4917,10
227,6414,10
163,227,10
227,6791,10
227,3531,10
227,7869,10
227,7245,50
227,7242,50
227,249,10
227,25320,25
227,407,10
227,sxt2 2743,10
227,sxt2 2744,10
227,3004,10
227,4585,10
227,7241,50
227,7243,50
227,3037,10
227,4504,10
227,7699,10
227,7103,10
1848,227,10
227,5671,10
227,3654,10
227,2350,10
227,283,10
227,5155,10
227,7620,10
248,518,10
248,5671,100
1971,248,10
1946,303,10
1340,303,10
303,sxt1 196,10
317,sxt1 317,10
1606,329,100
329,7674,10
329,sxt1 329,10
329,sxt1 4043,10
3461,368,10
368,5089,10
407,659,10
3004,407,100
407,686,100
407,5639,10
407,465,10
407,5384,10
1971,407,10
407,sxt1 2463,10
319,407,10
407,6274,10
216,407,10
1933,407,10
308,507,100
3121,507,100
507,sxt1 2463,10
518,5671,100
1848,5188,10
3037,5188,100
2350,5188,100
5188,7941,100
3531,5188,100
1440,5188,100
2792,5188,100
249,5188,100
5188,7977,100
627,6992,100
5916,627,10
2441,659,100
3864,659,10
1340,664,10
327,664,10
664,7600,10
664,7503,10
664,sxt1 664,10
272,664,10
1340,672,10
5639,686,100
3004,686,100
5384,686,100
319,686,100
3461,713,10
6565,713,10
713,7319,10
2481,713,10
713,7925,10
300,713,10
6450,713,10
282,713,10
250,713,10
5989,713,10
1447,713,10
3300,713,10
3354,713,10
5420,713,10
175,713,10
6571,713,10
713,7868,10
289,713,10
4681,713,10
5300,713,10
2701,713,10
713,sxt1 9107,39
713,sxt1 9122,39
2462,713,10
713,sxt2 9146,39
1635,713,10
713,7574,10
713,sxt2 9147,39
713,sxt1 9121,39
713,9098,10
713,sxt1 9152,39
2883,713,10
713,sxt2 9117,39
5151,713,10
7102,713,10
6872,713,10
3284,713,10
4032,713,10
293,713,10
713,sxt1 9028,10
713,sxt1 9075,10
713,sxt1 9067,10
713,sxt1 8933,1
713,sxt1 9074,10
713,9081,10
5833,731,100
4116,731,100
138,731,10
4745,731,100
731,7789,100
3578,731,100
2274,731,10
3016,731,10
731,sxt1 2463,10
2950,731,10
4395,944,100
185,944,100
3461,944,10
1146,944,10
944,sxt1 760,101
1340,944,10
5635,944,100
1084,295,100
1084,1933,10
1084,1167,10
1084,25332,9
1084,5581,100
1146,sxt1 760,100
1163,7993,100
1163,2274,10
1167,6890,100
1167,295,10
1167,5581,10
1340,2932,10
1340,323,10
1340,4285,10
1340,340,10
1340,25326,5
1340,25323,10
1340,155,10
1340,222,10
1340,298,10
1340,4534,10
1340,7681,10
1340,1533,10
1340,7997,10
1340,4733,10
1340,4462,10
1340,6992,10
1340,3923,10
1340,158,10
1340,4706,10
1340,2874,10
1340,4676,10
1340,7582,10
1340,2203,10
1340,6268,10
1340,3715,10
1340,1893,10
1340,7065,10
1340,6845,10
1340,6288,10
1340,274,10
1340,4018,10
1340,5276,10
1340,5127,10
1340,sxt1 13030,10
1340,212,10
1340,7686,10
1340,4214,10
1340,213,10
1340,3282,10
1340,3213,10
1340,6696,10
1340,7591,10
1340,2959,10
1340,3326,10
1340,5351,10
116,1340,10
1340,6308,10
1340,180,10
1340,189,10
1340,7178,10
1340,3396,10
1340,313,10
1340,5020,10
1340,5588,10
1340,2647,10
1340,4232,10
1340,5090,10
1340,5014,10
1340,7379,10
1340,7710,10
1340,6183,10
1340,3233,10
1340,233,10
1340,254,10
1340,258,10
1340,176,10
1350,7252,100
1350,290,100
1350,7037,100
1350,6581,10
1350,sxt1 3305,100
1350,7297,10
1350,4869,10
1350,6618,10
1350,3305,10
1350,3575,100
1350,sxt1 1350,10
1417,2934,10
1417,3234,10
1417,3606,10
1417,sxt1 1417,10
1440,7977,100
1440,5671,100
1440,283,100
1440,3531,100
1440,7941,100
1440,249,100
1440,1971,10
1440,2792,100
1447,2481,100
1447,5420,10
1447,6363,100
1447,4681,100
1533,222,100
1533,306,100
1547,25505,10
1547,5014,10
1598,5014,10
1606,7674,10
1619,5107,100
1635,2616,10
1635,335,10
1635,7817,10
1635,7825,10
1635,5151,10
1635,5473,10
5916,6385,10
1848,249,100
1893,3715,10
1893,4018,100
1932,25317,10
1932,3065,10
1932,308,10
1932,25300,5
1932,2090,10
1932,25313,2
1933,4394,10
1933,25333,9
1933,25328,10
1933,sxt2 13654,9
1933,1934,10
1933,7512,10
1933,7359,10
1933,25312,2
1933,2741,10
168,1933,10
1944,4801,100
1944,4391,10
1971,7941,100
1971,5384,100
1971,283,100
1971,249,100
1971,3004,100
1971,3037,100
1971,25321,25
1971,7347,10
1971,2792,10
1350,7325,100
7037,7325,100
331,7325,100
7325,sxt1 7325,100
3461,7325,10
2012,7755,100
2012,7770,100
2012,214,100
2012,5916,10
1848,3531,100
1848,7977,100
2090,3721,10
2090,4693,10
2090,sxt1 2463,10
2090,3353,100
2101,5014,10
2203,4395,100
2203,6845,100
2203,7119,100
155,2203,100
2274,6311,100
2274,269,10
2274,5833,10
2274,7926,10
2274,3578,10
2274,7789,10
2274,4116,10
2274,4242,10
2274,25318,9
3016,4242,100
4242,4745,10
2350,249,100
2364,5351,110
2364,4934,10
2364,5916,10
214,2364,10
2441,4917,100
2441,7764,100
216,2441,100
2441,308,100
2441,6844,10
2441,5155,100
2462,7934,10
2462,5578,10
2463,3121,100
2463,6791,100
2463,3175,100
2463,sxt1 2463,12
2481,5420,100
2481,4681,100
2481,6363,100
2481,282,100
2537,4917,100
2537,sxt1 2463,10
2616,335,100
2616,5151,100
2616,5473,100
2482,2647,100
2647,281,100
187,2647,100
2647,sxt1 159,10
245,2701,10
2701,3284,100
2701,sxt1 2701,10
2716,7119,100
193,2716,10
155,2716,100
2792,283,100
2792,7977,100
2792,7941,100
249,2792,100
2792,3531,100
2814,sxt1 2463,10
2874,3002,100
2874,4037,100
2874,7104,100
116,2874,100
2874,7582,100
2874,6006,10
2874,4433,100
2874,2959,100
2889,3461,10
2932,6486,100
2932,4232,100
2932,5020,100
2932,4733,10
2932,5094,10
212,2959,100
2959,6288,100
2959,7582,100
2959,4433,100
2959,7104,100
2959,3002,10
2983,sxt1 2463,10
212,3002,100
2441,3004,100
3004,319,100
3004,6274,100
3004,5384,100
3016,7926,100
3016,6311,10
3016,5153,100
3016,3578,100
2994,3016,100
3037,3531,100
3037,6274,100
3085,322,100
3085,5916,10
3121,sxt1 2463,10
3175,sxt1 2463,10
253,2874,100
292,3233,100
3233,5020,100
262,3233,10
1447,3284,100
3300,5300,100
314,3300,100
3300,6363,100
3300,4712,10
250,3300,100
3300,6623,100
175,3300,100
3300,6450,100
285,3300,100
3300,5989,100
3301,3461,10
312,3301,100
3301,7986,100
3305,4869,100
3305,6581,100
3305,7297,100
3305,6618,100
3353,3721,10
3353,4693,100
175,3354,100
3354,6363,100
3354,7868,100
3213,5947,10
3213,6012,10
3461,4517,10
3461,6793,10
242,3461,10
3461,7545,10
204,3461,10
3461,5243,10
3461,4343,10
3461,5051,10
3461,3607,10
25330,3461,5
25311,3461,3
185,3461,10
3461,4062,10
3461,6219,10
3461,4153,10
3461,7252,10
3461,4402,10
3461,7037,10
3461,7007,10
3461,7498,10
181,3461,10
3461,7954,10
3461,7398,10
3461,4507,10
3461,4530,10
3461,7755,10
3461,4459,10
3461,5344,10
3461,4192,10
3461,7537,10
3461,5327,10
3461,3713,10
3461,5635,10
25309,3461,100
228,3461,10
235,3461,10
3461,3682,10
3461,4666,10
3461,4439,10
3461,5686,10
3461,sxt1 1350,10
259,3461,10
3461,4891,10
3461,5089,10
3461,4391,10
334,3461,10
219,3461,10
3461,4395,10
2350,3531,100
249,3531,100
3531,7941,100
3531,7977,100
3575,6618,100
3575,7252,100
3575,7755,10
3575,4869,100
195,3575,100
3575,7297,100
3578,sxt1 7553,100
2994,3578,10
3606,4534,100
3606,5933,10
169,3606,100
3607,3713,100
3682,4476,100
3715,4018,100
3721,4693,100
1350,7591,100
1350,7534,100
1350,195,100
2441,3864,100
179,3923,100
3923,4285,100
4026,5153,100
4026,sxt1 2463,10
4037,5276,100
215,4037,100
4037,6288,100
4037,6006,100
4037,7065,10
211,4062,10
4116,7926,100
178,4116,100
4116,7789,100
4116,7993,10
4128,5127,100
4128,5859,10
138,4181,100
4181,sxt1 4181,10
4192,7954,100
